tourney_id,court,surface,round,best_of,player0,player1,winner
2000007,Outdoor,Hard,3,3,39,25,0
2000007,Outdoor,Hard,3,3,4,33,0
2000007,Outdoor,Hard,2,3,39,34,0
2000007,Outdoor,Hard,2,3,4,18,0
2000007,Outdoor,Hard,1,3,4,39,0
2000008,Indoor,Hard,7,3,51,118,0
2000008,Indoor,Hard,7,3,87,65,0
2000008,Indoor,Hard,7,3,12,85,0
2000008,Indoor,Hard,7,3,67,93,0
2000008,Indoor,Hard,7,3,20,54,0
2000008,Indoor,Hard,7,3,147,107,0
2000008,Indoor,Hard,7,3,63,167,0
2000008,Indoor,Hard,7,3,41,74,0
2000008,Indoor,Hard,7,3,3,89,0
2000008,Indoor,Hard,7,3,114,24,0
2000008,Indoor,Hard,7,3,69,80,0
2000008,Indoor,Hard,7,3,77,106,0
2000008,Indoor,Hard,7,3,203,90,0
2000008,Indoor,Hard,7,3,38,110,0
2000008,Indoor,Hard,7,3,91,186,0
2000008,Indoor,Hard,7,3,84,23,0
2000008,Indoor,Hard,6,3,67,41,0
2000008,Indoor,Hard,6,3,20,203,0
2000008,Indoor,Hard,6,3,147,114,0
2000008,Indoor,Hard,6,3,63,12,0
2000008,Indoor,Hard,6,3,69,3,0
2000008,Indoor,Hard,6,3,77,51,0
2000008,Indoor,Hard,6,3,38,91,0
2000008,Indoor,Hard,6,3,84,87,0
2000008,Indoor,Hard,3,3,67,69,0
2000008,Indoor,Hard,3,3,20,84,0
2000008,Indoor,Hard,3,3,77,63,0
2000008,Indoor,Hard,3,3,38,147,0
2000008,Indoor,Hard,2,3,67,38,0
2000008,Indoor,Hard,2,3,77,20,0
2000008,Indoor,Hard,1,3,77,67,0
2000009,Indoor,Hard,7,3,94,587,0
2000009,Indoor,Hard,7,3,42,96,0
2000009,Indoor,Hard,7,3,44,397,0
2000009,Indoor,Hard,7,3,53,698,0
2000009,Indoor,Hard,7,3,95,55,0
2000009,Indoor,Hard,7,3,98,241,0
2000009,Indoor,Hard,7,3,64,179,0
2000009,Indoor,Hard,7,3,82,127,0
2000009,Indoor,Hard,7,3,188,99,0
2000009,Indoor,Hard,7,3,143,71,0
2000009,Indoor,Hard,7,3,97,117,0
2000009,Indoor,Hard,7,3,17,73,0
2000009,Indoor,Hard,7,3,60,66,0
2000009,Indoor,Hard,7,3,79,46,0
2000009,Indoor,Hard,7,3,125,584,0
2000009,Indoor,Hard,7,3,120,100,0
2000009,Indoor,Hard,6,3,42,97,0
2000009,Indoor,Hard,6,3,44,64,0
2000009,Indoor,Hard,6,3,53,188,0
2000009,Indoor,Hard,6,3,95,120,0
2000009,Indoor,Hard,6,3,98,143,0
2000009,Indoor,Hard,6,3,82,125,0
2000009,Indoor,Hard,6,3,17,94,0
2000009,Indoor,Hard,6,3,79,60,0
2000009,Indoor,Hard,3,3,44,98,0
2000009,Indoor,Hard,3,3,53,82,0
2000009,Indoor,Hard,3,3,17,95,0
2000009,Indoor,Hard,3,3,79,42,0
2000009,Indoor,Hard,2,3,17,44,0
2000009,Indoor,Hard,2,3,79,53,0
2000009,Indoor,Hard,1,3,17,79,0
2000010,Indoor,Hard,7,3,175,123,0
2000010,Indoor,Hard,7,3,419,104,0
2000010,Indoor,Hard,7,3,135,?,0
2000010,Indoor,Hard,7,3,99,126,0
2000010,Indoor,Hard,7,3,109,100,0
2000010,Indoor,Hard,7,3,131,227,0
2000010,Indoor,Hard,7,3,204,94,0
2000010,Indoor,Hard,7,3,127,95,0
2000010,Indoor,Hard,7,3,118,90,0
2000010,Indoor,Hard,7,3,596,122,0
2000010,Indoor,Hard,7,3,113,93,0
2000010,Indoor,Hard,7,3,96,176,0
