tourney_id,court,surface,round,best_of,player0,player1,winner
2009049,Outdoor,Hard,5,5,5,55,1
2009049,Outdoor,Hard,5,5,23,15,1
2009049,Outdoor,Hard,5,5,9,25,1
2009049,Outdoor,Hard,5,5,33,3,1
2009049,Outdoor,Hard,5,5,18,11,1
2009049,Outdoor,Hard,5,5,62,6,1
2009049,Outdoor,Hard,5,5,43,7,1
2009049,Outdoor,Hard,5,5,47,13,1
2009049,Outdoor,Hard,5,5,108,17,1
2009049,Outdoor,Hard,5,5,196,2,1
2009049,Outdoor,Hard,4,5,8,12,1
2009049,Outdoor,Hard,4,5,15,1,1
2009049,Outdoor,Hard,4,5,55,10,1
2009049,Outdoor,Hard,4,5,16,4,1
2009049,Outdoor,Hard,4,5,25,6,1
2009049,Outdoor,Hard,4,5,2,17,1
2009049,Outdoor,Hard,4,5,7,11,1
2009049,Outdoor,Hard,4,5,13,3,1
2009049,Outdoor,Hard,3,5,10,4,1
2009049,Outdoor,Hard,3,5,12,1,1
2009049,Outdoor,Hard,3,5,17,6,1
2009049,Outdoor,Hard,3,5,11,3,1
2009049,Outdoor,Hard,2,5,3,6,1
2009049,Outdoor,Hard,2,5,4,1,1
2009049,Outdoor,Hard,1,5,1,6,1
2009050,Outdoor,Clay,7,3,90,70,1
2009050,Outdoor,Clay,7,3,328,79,1
2009050,Outdoor,Clay,7,3,160,37,1
2009050,Outdoor,Clay,7,3,227,57,1
2009050,Outdoor,Clay,7,3,102,157,1
2009050,Outdoor,Clay,7,3,43,112,1
2009050,Outdoor,Clay,7,3,56,125,1
2009050,Outdoor,Clay,7,3,63,30,1
2009050,Outdoor,Clay,7,3,86,78,1
2009050,Outdoor,Clay,7,3,83,67,1
2009050,Outdoor,Clay,7,3,98,546,1
2009050,Outdoor,Clay,7,3,91,53,1
2009050,Outdoor,Clay,7,3,28,76,1
2009050,Outdoor,Clay,7,3,108,87,1
2009050,Outdoor,Clay,7,3,646,59,1
2009050,Outdoor,Clay,7,3,95,68,1
2009050,Outdoor,Clay,6,3,78,112,1
2009050,Outdoor,Clay,6,3,79,53,1
2009050,Outdoor,Clay,6,3,546,125,1
2009050,Outdoor,Clay,6,3,30,87,1
2009050,Outdoor,Clay,6,3,70,59,1
